[ 2017-07-04T16:55:29+08:00 ] 127.0.0.1 /Index/service_online/id/9
[ 2017-07-04T16:55:29+08:00 ] /Index/service_online/id/9 | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:31:55+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:31:55+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:31:55+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:32:20+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:32:00+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:32:00+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000754s ]
[ 2017-07-04T17:32:00+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000864s ]
[ 2017-07-04T17:32:00+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:32:00+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:32:00+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:32:00+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000871s ]
[ 2017-07-04T17:32:00+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000923s ]
[ 2017-07-04T17:32:00+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 162 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:32:40+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000468s ]
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000537s ]
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000461s ]
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000492s ]
[ 2017-07-04T17:32:20+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\ThinkPHP\Lib\Core\Action.class.php on line 370 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:33:00+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000574s ]
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000662s ]
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000698s ]
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000734s ]
[ 2017-07-04T17:32:40+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\ThinkPHP\Lib\Core\Action.class.php on line 370 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:33:20+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000772s ]
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000890s ]
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000658s ]
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000692s ]
[ 2017-07-04T17:33:00+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\ThinkPHP\Lib\Core\Action.class.php on line 370 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:33:40+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.002298s ]
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.002495s ]
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001392s ]
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001486s ]
[ 2017-07-04T17:33:20+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\ThinkPHP\Lib\Core\Action.class.php on line 370 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:00+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000362s ]
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000417s ]
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000284s ]
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000307s ]
[ 2017-07-04T17:33:40+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\ThinkPHP\Lib\Core\Action.class.php on line 370 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:11+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000514s ]
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000590s ]
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000444s ]
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000489s ]
[ 2017-07-04T17:34:00+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:11+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\ThinkPHP\Lib\Core\Action.class.php on line 370 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:11+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:14+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:13+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:13+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000534s ]
[ 2017-07-04T17:34:13+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000626s ]
[ 2017-07-04T17:34:13+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:13+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:13+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:13+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000440s ]
[ 2017-07-04T17:34:13+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000482s ]
[ 2017-07-04T17:34:13+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:14+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000348s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000401s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000273s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000296s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:14+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000560s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000643s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000439s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000477s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:15+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.001405s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.001610s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001188s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001293s ]
[ 2017-07-04T17:34:14+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:15+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000747s ]
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000856s ]
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000591s ]
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000640s ]
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:16+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.001472s ]
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.001680s ]
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001204s ]
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001309s ]
[ 2017-07-04T17:34:15+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:16+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000536s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000616s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000360s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000397s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:16+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000505s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000578s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000403s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000438s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:17+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000367s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000423s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead Dispatcher.class.php 第 125 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8192] preg_replace(): The /e modifier is deprecated, use preg_replace_callback instead common.php 第 66 行.
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --START--
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000281s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000305s ]
[ 2017-07-04T17:34:16+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: system CommonAction.class.php 第 131 行.
[ 2017-07-04T17:34:17+08:00 ] /Index/getMessageJson | NOTIC: [2] Missing argument 5 for Action::ajaxReturn(), called in E:\project\newjieba1\www\Lib\Action\CommonAction.class.php on line 158 and defined Action.class.php 第 305 行.
[ 2017-07-04T17:34:17+08:00 ] /Index/getMessageJson | NOTIC: [8] Undefined variable: pagestring Action.class.php 第 310 行.

[ 2017-07-04T17:34:17+08:00 ] 127.0.0.1 /Index/getMessageJson
[ 2017-07-04T17:34:17+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --START--
[ 2017-07-04T17:34:17+08:00 ] /Index/getMessageJson | INFO: Run CheckRoute Behavior [ RunTime:0.000359s ]
[ 2017-07-04T17:34:17+08:00 ] /Index/getMessageJson | INFO: Tag[ route_check ] --END-- [ RunTime:0.000409s ]
